node_id,type,name,source,label
19918,disease,maternal uniparental disomy of chromosome 21,MONDO,Disease
19919,disease,maternal uniparental disomy of chromosome 22,MONDO,Disease
19922,disease,paternal uniparental disomy of chromosome 7,MONDO,Disease
19923,disease,Beckwith-Wiedemann syndrome due to paternal uniparental disomy of chromosome 11,MONDO,Disease
19924,disease,paternal uniparental disomy of chromosome 20,MONDO,Disease
19925,disease,paternal uniparental disomy of chromosome 21,MONDO,Disease
19930_19931,disease,Leydig cell hypoplasia due to LH resistance,MONDO_grouped,Disease
19932,disease,isolated partial vaginal agenesis,MONDO,Disease
19953,disease,mega-cisterna magna,MONDO,Disease
19971,disease,melanoma of soft tissue,MONDO,Disease
19972,disease,dural sinus malformation,MONDO,Disease
19976,disease,dementia pugilistica,MONDO,Disease
19979,disease,"renal hypoplasia, unilateral",MONDO,Disease
19983,disease,multiloculated renal cyst,MONDO,Disease
19984,disease,renal tubular dysgenesis due to twin-twin transfusion,MONDO,Disease
19985,disease,drug-related renal tubular dysgenesis,MONDO,Disease
19986,disease,sporadic idiopathic steroid-resistant nephrotic syndrome with collapsing glomerulopathy,MONDO,Disease
19990,disease,non-amyloid fibrillary glomerulopathy,MONDO,Disease
19993,disease,congenital renal artery stenosis,MONDO,Disease
19994,disease,maternal uniparental disomy of chromosome 13,MONDO,Disease
20007,disease,absence of the pulmonary artery,MONDO,Disease
20308,disease,"benign childhood occipital epilepsy, Gastaut type",MONDO,Disease
20317,disease,acute myeloid leukemia with 11q23 abnormalities,MONDO,Disease
20338,disease,adult pure red cell aplasia,MONDO,Disease
20353,disease,von Hippel anomaly,MONDO,Disease
20354,disease,coloboma of choroid and retina,MONDO,Disease
20357,disease,coloboma of eyelid,MONDO,Disease
20358,disease,coloboma of optic disc,MONDO,Disease
20362,disease,inverse Marcus-Gunn phenomenon,MONDO,Disease
20370,disease,Cogan-Reese syndrome,MONDO,Disease
20371,disease,essential iris atrophy,MONDO,Disease
20383,disease,fundus pulverulentus,MONDO,Disease
20385,disease,congenitally uncorrected transposition of the great arteries with coarctation,MONDO,Disease
20389,disease,pulmonary valve agenesis-ventricular septal defect-persistent ductus arteriosus syndrome,MONDO,Disease
20390,disease,pulmonary artery coming from patent ductus arteriosus,MONDO,Disease
20393,disease,discrete fibromuscular subaortic stenosis,MONDO,Disease
20396,disease,anomaly of the tricuspid valve chordae,MONDO,Disease
20397,disease,parachute tricuspid valve,MONDO,Disease
20399,disease,congenital hypoplasia of the mitral valve annulus,MONDO,Disease
20400,disease,congenital supravalvular mitral ring,MONDO,Disease
20401,disease,congenital unguarded mitral orifice,MONDO,Disease
20402,disease,congenital accessory mitral valve tissue,MONDO,Disease
20403,disease,congenital mitral valve agenesis,MONDO,Disease
20405,disease,straddling and/or overriding mitral valve,MONDO,Disease
20409,disease,univentricular heart with single atrio-ventricular valve,MONDO,Disease
20410,disease,aorto-right ventricular tunnel,MONDO,Disease
20411,disease,aorto-left ventricular tunnel,MONDO,Disease
20412,disease,congenital patent ductus arteriosus aneurysm,MONDO,Disease
20413,disease,encircling double aortic arch,MONDO,Disease
20414,disease,persistent fifth aortic arch,MONDO,Disease
20415,disease,Kommerell diverticulum,MONDO,Disease
20416,disease,Neuhauser anomaly,MONDO,Disease
20418,disease,dysphagia lusoria,MONDO,Disease
20420,disease,pulmonary branch stenosis,MONDO,Disease
20421,disease,coronary artery intramyocardial course,MONDO,Disease
20422,disease,aortopulmonary coronary arterial course,MONDO,Disease
20423,disease,stenosis or atrophy of the coronary ostium,MONDO,Disease
20424,disease,intramural coronary arterial course,MONDO,Disease
20425,disease,abnormal number of coronary ostia,MONDO,Disease
20426,disease,malposition of the coronary ostium,MONDO,Disease
20427,disease,Laubry-Pezzi syndrome,MONDO,Disease
20428,disease,congenital Gerbode defect,MONDO,Disease
20430,disease,cor triatriatum sinister,MONDO,Disease
20431,disease,juxtaposition of the atrial appendages,MONDO,Disease
20432,disease,ectasia of the right atrial appendage,MONDO,Disease
20433,disease,ectasia of the left appendage,MONDO,Disease
20438,disease,atrial septal aneurysm,MONDO,Disease
20440,disease,persistent left superior vena cava connecting to the left-sided atrium,MONDO,Disease
20441_20448,disease,right vena cava connecting to left-sided atrium,MONDO_grouped,Disease
20442,disease,left superior vena cava persisting to left-sided atrium,MONDO,Disease
20443,disease,absence of innominate vein,MONDO,Disease
20444,disease,subaortic course of innominate vein,MONDO,Disease
20445,disease,agenesis of the superior vena cava,MONDO,Disease
20446,disease,coronary sinus stenosis,MONDO,Disease
20447,disease,coronary sinus atresia,MONDO,Disease
20449,disease,persistent eustachian valve,MONDO,Disease
20450,disease,azygos continuation of the inferior vena cava,MONDO,Disease
20451,disease,congenital stenosis of the inferior vena cava,MONDO,Disease
20452,disease,inferior vena cava interruption,MONDO,Disease
20454_20455,disease,congenital agenesis of pericardium,MONDO_grouped,Disease
20456,disease,pleuro-pericardial cyst,MONDO,Disease
20457,disease,6-phosphogluconate dehydrogenase deficiency,MONDO,Disease
20459,disease,unstable hemoglobin disease,MONDO,Disease
20461,disease,epiblepharon,MONDO,Disease
20462,disease,tarsal kink syndrome,MONDO,Disease
20464,disease,euryblepharon,MONDO,Disease
20465,disease,congenital eyelid retraction,MONDO,Disease
20468,disease,paternal uniparental disomy of chromosome 13,MONDO,Disease
20474,disease,cheirospondyloenchondromatosis,MONDO,Disease
20476,disease,mesial temporal lobe epilepsy with hippocampal sclerosis,MONDO,Disease
20477,disease,progeria-associated arthropathy,MONDO,Disease
20507,disease,Cree leukoencephalopathy,MONDO,Disease
20518,disease,Hashimoto-Pritzker syndrome,MONDO,Disease
20520,disease,adult pulmonary Langerhans cell histiocytosis,MONDO,Disease
20532,disease,spirillary rat-bite fever,MONDO,Disease
20533,disease,streptobacillary rat-bite fever,MONDO,Disease
20554,disease,Heiner syndrome,MONDO,Disease
20567,disease,apnea of prematurity,MONDO,Disease
20569,disease,intermediate DEND syndrome,MONDO,Disease
20582,disease,benign uterine ligament neoplasm,MONDO,Disease
20597,disease,angiokeratoma of scrotum,MONDO,Disease
20600,disease,acute pharyngitis,MONDO,Disease
20638,disease,superficial spreading melanoma,MONDO,Disease
20646,disease,ocular adnexal lymphoma,MONDO,Disease
20649,disease,warty carcinoma of the penis,MONDO,Disease
20651,disease,mixed germ cell tumor of vulva,MONDO,Disease
20652,disease,immature teratoma of vulva,MONDO,Disease
20658,disease,infiltrating ureter transitional cell carcinoma,MONDO,Disease
20659,disease,upper tract urothelial carcinoma,MONDO,Disease
20660,disease,osteoblastic osteosarcoma,MONDO,Disease
20661,disease,undifferentiated round cell sarcoma,MONDO,Disease
20662,disease,borderline ovarian serous tumor,MONDO,Disease
20666,disease,Löfgren syndrome,MONDO,Disease
20670,disease,antithrombin deficiency type 2,MONDO,Disease
20680,disease,acute bronchiolitis,MONDO,Disease
20686,disease,acute tonsillitis,MONDO,Disease
20694,disease,salivary gland epithelial myoepithelial carcinoma,MONDO,Disease
20697,disease,lung epithelial-myoepithelial carcinoma,MONDO,Disease
20706,disease,Heberden's node,MONDO,Disease
20707,disease,central hearing loss,MONDO,Disease
20708,disease,brachial amyotrophic diplegia,MONDO,Disease
20709,disease,Majocchi granuloma,MONDO,Disease
20711,disease,selective peripheral resistance to thyroid hormone,MONDO,Disease
20715,disease,"Multiple system atrophy 1, susceptibility to",MONDO,Disease
20725,disease,anemia due to chronic disorder,MONDO,Disease
20731,disease,arbovirus infection,MONDO,Disease
20757,disease,sporadic hemiplegic migraine,MONDO,Disease
20764,disease,"carcinoma, Brown-Pearce",MONDO,Disease
20767,disease,cauda equina syndrome with neurogenic bladder,MONDO,Disease
20779,disease,cartilage development disorder,MONDO,Disease
20782,disease,chronic gingivitis,MONDO,Disease
20797,disease,decompression sickness,MONDO,Disease
20800,disease,demyelinating disease of central nervous system,MONDO,Disease
20801,disease,rectal medullary carcinoma,MONDO,Disease
20805,disease,benign basal cell neoplasm,MONDO,Disease
20810,disease,congenital multiple café-au-lait macules-increased sister chromatid exchange syndrome,MONDO,Disease
20812,disease,"exposure, dental pulp",MONDO,Disease
20813,disease,benign testicular sertoli cell tumor,MONDO,Disease
20814,disease,miliaria alba,MONDO,Disease
20816,disease,miliaria papulosa,MONDO,Disease
20817,disease,miliaria vesiculosa,MONDO,Disease
20818,disease,secondary dentine,MONDO,Disease
20823,disease,infantile miliaria,MONDO,Disease
20830,disease,diaphragmitis,MONDO,Disease
20838,disease,anterior nasal diphtheria,MONDO,Disease
20860,disease,faucial diphtheria,MONDO,Disease
20863,disease,laryngeal diphtheria,MONDO,Disease
20866,disease,nasopharyngeal diphtheria,MONDO,Disease
20959,disease,Mansonella ozzardi infection,MONDO,Disease
20971,disease,gonococcal urethritis,MONDO,Disease
20974,disease,laryngeal granuloma,MONDO,Disease
20977,disease,granulomatous prostatitis,MONDO,Disease
20983,disease,myocardial rupture,MONDO,Disease
21010,disease,skin lymphangiosarcoma,MONDO,Disease
21033_21032,disease,herpes zoster dermatitis,MONDO_grouped,Disease
21048,disease,benign mastocytoma,MONDO,Disease
21081,disease,anti-NMDA receptor encephalitis,MONDO,Disease
21090,disease,lipid-rich breast carcinoma,MONDO,Disease
21101,disease,appendix L-cell glucagon-like peptide-producing neuroendocrine tumor,MONDO,Disease
21115,disease,luminal B breast carcinoma,MONDO,Disease
21116,disease,luminal A breast carcinoma,MONDO,Disease
21130,disease,disorder of sphingolipid biosynthesis,MONDO,Disease
21131,disease,frontal lobe ependymal tumor,MONDO,Disease
21133,disease,acquired factor XIII deficiency,MONDO,Disease
21134,disease,acquired factor X deficiency,MONDO,Disease
21172,disease,Timothy syndrome type 2 (disorder),MONDO,Disease
21175,disease,herpetic vulvovaginitis,MONDO,Disease
21180,disease,acquired xanthinuria,MONDO,Disease
21183,disease,HTLV-2 infection,MONDO,Disease
21273,disease,leiomyoma of ciliary body,MONDO,Disease
21275,disease,papilloma of eyelid,MONDO,Disease
21276,disease,papilloma of buccal mucosa,MONDO,Disease
21279,disease,mucoepidermoid carcinoma of submandibular gland,MONDO,Disease
21280,disease,mucoepidermoid carcinoma of parotid gland,MONDO,Disease
21281,disease,cavernous hemangioma of retina,MONDO,Disease
21282,disease,malignant teratoma of testis,MONDO,Disease
21283,disease,malignant teratoma of mediastinum,MONDO,Disease
21284,disease,carcinoma in situ of ureter,MONDO,Disease
21285,disease,carcinoma in situ of urethra,MONDO,Disease
21287,disease,carcinoma in situ of epiglottis,MONDO,Disease
21290,disease,carcinoma in situ of appendix,MONDO,Disease
21291,disease,carcinoma in situ of fundus of stomach,MONDO,Disease
21292,disease,carcinoma in situ of gastric body,MONDO,Disease
21294,disease,carcinoma in situ of gastric cardia,MONDO,Disease
21296,disease,carcinoma in situ of renal pelvis,MONDO,Disease
21297,disease,carcinoma in situ of nasopharynx,MONDO,Disease
21298,disease,carcinoma in situ of oropharynx,MONDO,Disease
21299,disease,carcinoma in situ of extrahepatic bile duct,MONDO,Disease
21300,disease,adenoid cystic carcinoma of oropharynx,MONDO,Disease
21301,disease,adenoma of nipple,MONDO,Disease
21317,disease,cancer of cerebellum,MONDO,Disease
21324,disease,malignant neoplasm of abdominal esophagus,MONDO,Disease
21325,disease,malignant neoplasm of thoracic esophagus,MONDO,Disease
21326,disease,malignant neoplasm of cervical esophagus,MONDO,Disease
21329,disease,carcinoma of soft palate,MONDO,Disease
21334,disease,immunoproliferative disorder,MONDO,Disease
21339,disease,carcinoma of hard palate,MONDO,Disease
21340,disease,intertrigo,MONDO,Disease
21377,disease,hypertrophic lichen planus,MONDO,Disease
21389,disease,neoplasm of aortic body,MONDO,Disease
21390,disease,polyp of ureter,MONDO,Disease
21402,disease,polyp of external auditory canal,MONDO,Disease
21404,disease,polyp of sphenoidal sinus,MONDO,Disease
21408,disease,polyp of frontal sinus,MONDO,Disease
21412,disease,polyp of maxillary sinus,MONDO,Disease
21418,disease,polyp of ethmoidal sinus,MONDO,Disease
21420,disease,polyp of vocal cord,MONDO,Disease
21424,disease,hemangiopericytoma of skin,MONDO,Disease
21429,disease,squamous cell carcinoma of floor of mouth,MONDO,Disease
21431,disease,squamous cell carcinoma of buccal mucosa,MONDO,Disease
21437,disease,lipoma of stomach,MONDO,Disease
21439,disease,benign neoplasm of pituitary gland,MONDO,Disease
21441,disease,benign neoplasm of exocrine pancreas,MONDO,Disease
21443,disease,benign neoplasm of lymph node,MONDO,Disease
21446,disease,benign neoplasm of epiglottis,MONDO,Disease
21455,disease,benign neoplasm of neck,MONDO,Disease
21456,disease,benign neoplasm of sternum,MONDO,Disease
21458,disease,benign neoplasm of penis,MONDO,Disease
21471,disease,benign neoplasm of endometrium,MONDO,Disease
21476,disease,benign neoplasm of tongue,MONDO,Disease
21478,disease,benign neoplasm of nasopharynx,MONDO,Disease
21479,disease,benign neoplasm of oropharynx,MONDO,Disease
21480,disease,benign neoplasm of soft palate,MONDO,Disease
21481,disease,benign neoplasm of submandibular gland,MONDO,Disease
21488,disease,benign neoplasm of lacrimal gland,MONDO,Disease
21490,disease,benign neoplasm of sebaceous gland,MONDO,Disease
21493,disease,benign neoplasm of minor salivary gland,MONDO,Disease
21494,disease,benign neoplasm of parotid gland,MONDO,Disease
21495,disease,benign neoplasm of sublingual gland,MONDO,Disease
21496,disease,benign neoplasm of lip,MONDO,Disease
21505,disease,benign neoplasm of endocardium,MONDO,Disease
21509,disease,benign neoplasm of myocardium,MONDO,Disease
21516,disease,benign neoplasm of glottis,MONDO,Disease
21518,disease,benign neoplasm of hard palate,MONDO,Disease
21520,disease,benign neoplasm of floor of mouth,MONDO,Disease
21528,disease,benign neoplasm of male breast,MONDO,Disease
21531,disease,fibroma of lung,MONDO,Disease
21532,disease,fibroma of prostate,MONDO,Disease
21534,disease,rectal neuroendocrine tumor G1,MONDO,Disease
21537,disease,undifferentiated carcinoma of nasopharynx,MONDO,Disease
21538,disease,verrucous carcinoma of oral cavity,MONDO,Disease
21542,disease,hemangioma of choroid,MONDO,Disease
21543,disease,hemangioma of gingiva,MONDO,Disease
21559,disease,non-autoimmune hemolytic anemia,MONDO,Disease
21576,disease,fallopian tube endometrioid tumor,MONDO,Disease
21577,disease,malignant mediastinal neural neoplasm,MONDO,Disease
21588,disease,eyelid sebaceous gland carcinoma,MONDO,Disease
21607,disease,eyelid seborrheic keratosis,MONDO,Disease
21627,disease,eyelid capillary hemangioma,MONDO,Disease
21644,disease,esophageal varices without bleeding,MONDO,Disease
21654,disease,diffuse cutaneous mucinosis,MONDO,Disease
21664,disease,cervical aortic arch,MONDO,Disease
21673,disease,post-bacterial disorder,MONDO,Disease
21722,disease,vulvodynia,MONDO,Disease
21726,disease,abdominal cystic lymphangioma,MONDO,Disease
21727,disease,aberrant subclavian artery,MONDO,Disease
21736,disease,proctosigmoiditis,MONDO,Disease
21739,disease,prurigo,MONDO,Disease
21742,disease,puerperal infection,MONDO,Disease
21745,disease,psychosocial short stature,MONDO,Disease
21746,disease,pyelocystitis,MONDO,Disease
21750,disease,pyonephrosis,MONDO,Disease
21752,disease,Achard-Thiers syndrome,MONDO,Disease
21758,disease,acquired agranulocytosis,MONDO,Disease
21761,disease,acral dysostosis dyserythropoiesis syndrome,MONDO,Disease
21762,disease,acrocoxomesomelic dysplasia,MONDO,Disease
21765,disease,radiculitis,MONDO,Disease
21777,disease,acute rheumatic heart disease,MONDO,Disease
21783,disease,streptococcal sore throat,MONDO,Disease
21804,disease,silicotuberculosis,MONDO,Disease
21805,disease,"acromesomelic dysplasia, Campailla Martinelli type",MONDO,Disease
21808,disease,acute cholinergic dysautonomia,MONDO,Disease
21811,disease,acute mountain sickness,MONDO,Disease
21824,disease,"adult progressive spinal muscular atrophy, Aran Duchenne type",MONDO,Disease
21826,disease,aerobic Actinomyces infection,MONDO,Disease
21829,disease,agnathia-microstomia-synotia,MONDO,Disease
21834,disease,Akaba Hayasaka syndrome,MONDO,Disease
21836,disease,Aksu von Stockhausen syndrome,MONDO,Disease
21838,disease,Al Gazali Khidr Prem Chandran syndrome,MONDO,Disease
21845,disease,Aloi Tomasini Isaia syndrome,MONDO,Disease
21849,disease,alopecia macular degeneration growth retardation syndrome,MONDO,Disease
21851,disease,alopecia universalis onychodystrophy vitiligo,MONDO,Disease
21856,disease,Alsing syndrome,MONDO,Disease
21879,disease,small cell variant anaplastic large cell lymphoma,MONDO,Disease
21895,disease,temporomandibular joint dysfunction syndrome,MONDO,Disease
21896,disease,anterior spinal artery stroke,MONDO,Disease
21905,disease,apert-like polydactyly syndrome,MONDO,Disease
21907,disease,aplasia cutis autosomal recessive,MONDO,Disease
21913,disease,aquagenic pruritus,MONDO,Disease
21918,disease,arena syndrome,MONDO,Disease
21921,disease,Arnold stickler bourne syndrome,MONDO,Disease
21923,disease,Arroyo Garcia Cimadevilla syndrome,MONDO,Disease
21927,disease,arthrogryposis epileptic seizures migrational brain disorder,MONDO,Disease
21932,disease,infection by Trypanosoma gambiense,MONDO,Disease
21935,disease,aspergillus niger infection,MONDO,Disease
21941,disease,infection by Trypanosoma rhodesiense,MONDO,Disease
21943,disease,tuberculoma,MONDO,Disease
21950,disease,autoimmune oophoritis,MONDO,Disease
21952,disease,autoimmune progesterone dermatitis,MONDO,Disease
21953,disease,tuberculous fibrosis of lung,MONDO,Disease
21957,disease,autosomal recessive nonsyndromic congenital nuclear cataract,MONDO,Disease
21960,disease,ureteritis,MONDO,Disease
21962,disease,baetz-greenwalt syndrome,MONDO,Disease
21964,disease,bagatelle Cassidy syndrome,MONDO,Disease
21966,disease,baker Vinters syndrome,MONDO,Disease
21969,disease,Banti syndrome,MONDO,Disease
21977,disease,basaloid follicular hamartoma,MONDO,Disease
21994,disease,Berk-Tabatznik syndrome,MONDO,Disease
22011,disease,bobble-head doll syndrome,MONDO,Disease
22013,disease,Boerhaave syndrome,MONDO,Disease
22018,disease,Borrone di Rocco Crovato syndrome,MONDO,Disease
22020,disease,Boudhina Yedes Khiari syndrome,MONDO,Disease
22022,disease,bowenoid papulosis,MONDO,Disease
22025,disease,boylan dew greco syndrome,MONDO,Disease
22037,disease,large-cell immunoblastic lymphoma,MONDO,Disease
22055,disease,Calabro syndrome,MONDO,Disease
22057,disease,calcifying epithelial odontogenic tumor,MONDO,Disease
22060,disease,calloso-genital dysplasia,MONDO,Disease
22067,disease,Cantu sanchez-corona fragoso syndrome,MONDO,Disease
22070,disease,Cantu sanchez-corona hernandez syndrome,MONDO,Disease
22071,disease,carbon baby syndrome,MONDO,Disease
22089,disease,Carnevale hernandez castillo syndrome,MONDO,Disease
22094,disease,Cartwright Nelson Fryns syndrome,MONDO,Disease
22096,disease,pyogenic granuloma,MONDO,Disease
22098,disease,catamenial pneumothorax,MONDO,Disease
22103,disease,chronic prostatitis,MONDO,Disease
22109,disease,catatrichy,MONDO,Disease
22140,disease,Charles bonnet syndrome,MONDO,Disease
22151,disease,Chitty Hall Webb syndrome,MONDO,Disease
22171,disease,chromhidrosis,MONDO,Disease
22173,disease,chromosome 11q trisomy,MONDO,Disease
22174,disease,chromosome 12p deletion,MONDO,Disease
22177,disease,chromosome 13q trisomy,MONDO,Disease
22178,disease,chromosome 13q-mosaicism,MONDO,Disease
22180,disease,chromosome 16 trisomy,MONDO,Disease
22196,disease,chronic erosive gastritis,MONDO,Disease
22208,disease,crystal arthropathy,MONDO,Disease
22220,disease,Parinaud syndrome,MONDO,Disease
22236,disease,colpocephaly,MONDO,Disease
22293,disease,vascular disorder of penis,MONDO,Disease
22308_22880,disease,corticobasal degeneration,MONDO_grouped,Disease
22311,disease,cote katsantoni syndrome,MONDO,Disease
22316,disease,hair defect with photosensitivity and intellectual disability syndrome,MONDO,Disease
22321,disease,2-methylacetoacetyl CoA thiolase deficiency,MONDO,Disease
22323,disease,2-hydroxyethyl methacrylate sensitization,MONDO,Disease
22330,disease,4-hydroxyphenylacetic aciduria,MONDO,Disease
22333,disease,5-nucleotidase syndrome,MONDO,Disease
22337,disease,AIDS dysmorphic syndrome,MONDO,Disease
22338,disease,ALK+ histiocytosis,MONDO,Disease
22349,disease,congenital absence of septum pellucidum,MONDO,Disease
22380,disease,acute lymphoblastic leukemia congenital sporadic aniridia,MONDO,Disease
22397,disease,retinal ciliopathy due to mutation in the retinitis pigmentosa-1 gene,MONDO,Disease
22398,disease,aglossia and situs inversus,MONDO,Disease
22399,disease,retinal ciliopathy due to mutation in the rpgr gene,MONDO,Disease
22400,disease,retinal ciliopathy due to mutation in the rpgrip gene,MONDO,Disease
22401,disease,agyria pachygyria polymicrogyria,MONDO,Disease
22402,disease,agyria-pachygyria type 1,MONDO,Disease
22403,disease,Ahumada Del Castillo syndrome,MONDO,Disease
22404,disease,retinal ciliopathy due to mutation in usher gene,MONDO,Disease
22405,disease,retinal ciliopathy due to mutation in nephronophthisis gene,MONDO,Disease
22407,disease,retinal ciliopathy due to mutation in bardet-biedl gene,MONDO,Disease
22413,disease,Albright-like syndrome,MONDO,Disease
22414,disease,allain-babin-demarquez syndrome,MONDO,Disease
22424,disease,alpha-mannosidosis type 1,MONDO,Disease
22425,disease,alpha-thalassemia-abnormal morphogenesis,MONDO,Disease
22428,disease,aluminosis,MONDO,Disease
22432,disease,alves Castelo dos Santos syndrome,MONDO,Disease
22435,disease,Mauriac syndrome,MONDO,Disease
22444,disease,amyloidosis bronchopulmonary,MONDO,Disease
22453,disease,angiomyomatous hamartoma,MONDO,Disease
22454,disease,angiosarcoma of the scalp,MONDO,Disease
22456,disease,ankle defects short stature,MONDO,Disease
22458,disease,annular constricting bands,MONDO,Disease
22461,disease,anophthalmia cleft palate micrognathia,MONDO,Disease
22462,disease,anophthalmia esophageal atresia cryptorchidism,MONDO,Disease
22465,disease,anotia facial palsy cardiac defect,MONDO,Disease
22468,disease,antigen-peptide-transporter 2 deficiency,MONDO,Disease
22470,disease,aortic dissection lentiginosis,MONDO,Disease
22471,disease,childhood aortic valve stenosis,MONDO,Disease
22481,disease,APO A-i deficiency,MONDO,Disease
22496,disease,arthrogryposis IUGR thoracic dystrophy,MONDO,Disease
22500,disease,arthrogryposis multiplex congenita CNS calcification,MONDO,Disease
22504,disease,arthrogryposis spinal muscular atrophy,MONDO,Disease
22509,disease,asternia,MONDO,Disease
22510,disease,atlanto-axial fusion,MONDO,Disease
22513,disease,atrophoderma of Pierini and Pasini,MONDO,Disease
22518,disease,autoimmune inner ear disease,MONDO,Disease
22529,disease,BK-virus nephropathy,MONDO,Disease
22535,disease,autonomic facial cephalgia,MONDO,Disease
22538,disease,leukoplakia of gingiva,MONDO,Disease
22545,disease,Barnicoat Baraitser syndrome,MONDO,Disease
22546,disease,basal cell nevus anodontia abnormal bone mineralization,MONDO,Disease
22551,disease,Basedow's coma,MONDO,Disease
22552,disease,Bazopoulou Kyrkanidou syndrome,MONDO,Disease
22553,disease,BD syndrome,MONDO,Disease
22555,disease,Beardwell syndrome,MONDO,Disease
22556,disease,oculo-cerebral dysplasia,MONDO,Disease
22557,disease,behrens baumann dust syndrome,MONDO,Disease
22559,disease,benign angiitis of the central nervous system,MONDO,Disease
22560,disease,benign metastasizing leiomyoma,MONDO,Disease
22567,disease,bhaskar jagannathan syndrome,MONDO,Disease
22568,disease,bidirectional tachycardia,MONDO,Disease
22572,disease,bilateral renal agenesis dominant type,MONDO,Disease
22573_22574,disease,biliary atresia intrahepatic,MONDO_grouped,Disease
22575,disease,biliary hypoplasia,MONDO,Disease
22576,disease,bilirubin induced brain injury in the newborn,MONDO,Disease
22577,disease,Billet bear syndrome,MONDO,Disease
22578,disease,childhood bladder carcinoma,MONDO,Disease
22580,disease,blepharo naso facial syndrome van Maldergem type,MONDO,Disease
22586,disease,bone dysplasia Moore type,MONDO,Disease
22587,disease,bone dysplasia corpus callosum agenesis,MONDO,Disease
22598,disease,brachydactyly absence of distal phalanges,MONDO,Disease
22602,disease,brachydactyly small stature face anomalies,MONDO,Disease
22603,disease,brachydactyly tibial hypoplasia,MONDO,Disease
22605,disease,brachymetapody anodontia hypotrichosis albinoidism,MONDO,Disease
22607,disease,extraovarian Brenner tumor of the vagina,MONDO,Disease
22608,disease,brittle bone syndrome lethal type,MONDO,Disease
22609,disease,bronchial adenomas/carcinoids childhood,MONDO,Disease
22610,disease,bronchiectasis oligospermia,MONDO,Disease
22611,disease,Brunoni syndrome,MONDO,Disease
22612,disease,Brunsting-Perry syndrome,MONDO,Disease
22613,disease,bruyn scheltens syndrome,MONDO,Disease
22615,disease,burn goodship syndrome,MONDO,Disease
22618,disease,burning mouth syndrome type 3,MONDO,Disease
22620,disease,CD4 deficiency,MONDO,Disease
22622,disease,CDG syndrome type 4,MONDO,Disease
22623,disease,CDK4 linked melanoma,MONDO,Disease
22633,disease,camptodactyly joint contractures and facial skeletal dysplasia,MONDO,Disease
22634,disease,camptodactyly vertebral fusion,MONDO,Disease
22636,disease,candida glabrata,MONDO,Disease
22639,disease,Cantu sanchez-corona Garcia-Cruz syndrome,MONDO,Disease
22642,disease,childhood carcinoid tumor,MONDO,Disease
22643,disease,carcinoma of the vocal tract,MONDO,Disease
22644,disease,cardiac hydatid cysts with intracavitary expansion,MONDO,Disease
22645,disease,cardioencephalomyopathy,MONDO,Disease
22646,disease,cardiofacial syndrome short limbs,MONDO,Disease
22647,disease,cardiomelic syndrome stratton Koehler type,MONDO,Disease
22648,disease,cardiomyopathy and deafness due to tRNA lysine gene mutation,MONDO,Disease
22650,disease,cardiomyopathy diabetes deafness,MONDO,Disease
22653,disease,cardiomyopathy due to anthracyclines,MONDO,Disease
22654,disease,cardiomyopathy hypogonadism collagenoma syndrome,MONDO,Disease
22655,disease,cardiomyopathy hypogonadism metabolic anomalies,MONDO,Disease
22656,disease,cardiomyopathy spherocytosis,MONDO,Disease
22662,disease,carpo tarsal osteolysis recessive,MONDO,Disease
22666,disease,cassavism,MONDO,Disease
22672_22673,disease,autosomal dominant cataract,MONDO_grouped,Disease
22675,disease,cataract skeletal anomalies,MONDO,Disease
22682,disease,cennamo gangemi syndrome,MONDO,Disease
22685,disease,cerebellar agenesis,MONDO,Disease
22691,disease,cerebello-olivary atrophy,MONDO,Disease
22693,disease,cerebral calcification cerebellar hypoplasia,MONDO,Disease
22694,disease,cerebral calcifications opalescent teeth phosphaturia,MONDO,Disease
22699,disease,cerebral palsy spastic hemiplegic,MONDO,Disease
22700,disease,cerebral palsy spastic monoplegic,MONDO,Disease
22712,disease,oculo digital syndrome,MONDO,Disease
22714,disease,chester porphyria,MONDO,Disease
22729,disease,chondrodysplasia punctata with steroid sulfatase deficiency,MONDO,Disease
22733,disease,choreoacanthocytosis amyotrophic,MONDO,Disease
22734,disease,chorioretinopathy dominant form microcephaly,MONDO,Disease
22735,disease,choroid plexus cyst,MONDO,Disease
22736,disease,occupational lung disease,MONDO,Disease
22739,disease,Christian demyer franken syndrome,MONDO,Disease
22740,disease,Christian Johnson angenieta syndrome,MONDO,Disease
22745,disease,mixed dust pneumoconiosis,MONDO,Disease
22746,disease,chromosome 13p duplication,MONDO,Disease
22749,disease,non-neoplastic nevus,MONDO,Disease
22752,disease,chromosome 16p13.3 deletion syndrome,MONDO,Disease
22755,disease,chromosome 18 mosaic monosomy,MONDO,Disease
22756,disease,chromosome 1q deletion,MONDO,Disease
22757,disease,chromosome 20 trisomy,MONDO,Disease
22758,disease,"chromosome 22, monosome mosaic",MONDO,Disease
22759,disease,trisomy 22,MONDO,Disease
22760,disease,chromosome 22q deletion,MONDO,Disease
22761,disease,chromosome 3 duplication syndrome,MONDO,Disease
22765,disease,chronic demyelinizing neuropathy with IgM monoclonal,MONDO,Disease
22769,disease,ciliary dyskinesia-bronchiectasis,MONDO,Disease
22770,disease,circumscribed cutaneous aplasia of the vertex,MONDO,Disease
22771,disease,circumscribed disseminated keratosis Jadassohn lew type,MONDO,Disease
